LOC_Os12g38400 1 regulation of transcription M_4
LOC_Os04g48510 1 regulation of transcription M_4
LOC_Os11g39000 1 regulation of transcription M_4
LOC_Os01g66590 1 regulation of transcription M_4
LOC_Os05g50310 1 regulation of transcription M_4
LOC_Os07g43580 1 regulation of transcription M_4
LOC_Os02g47280 1 regulation of transcription M_4
LOC_Os03g47730 1 regulation of transcription M_4
LOC_Os04g44440 1 regulation of transcription M_4
LOC_Os09g35760 1 regulation of transcription M_4
LOC_Os04g51000 1 regulation of transcription M_4
LOC_Os03g06850 1 regulation of transcription M_4
LOC_Os03g11600 1 regulation of transcription M_4
LOC_Os03g47140 1 regulation of transcription M_4
LOC_Os03g63810 1 regulation of transcription M_4
LOC_Os02g45850 1 regulation of transcription M_4
LOC_Os01g68700 1 regulation of transcription M_4
LOC_Os01g60960 1 regulation of transcription M_4
LOC_Os10g37240 1 regulation of transcription M_4
LOC_Os03g42420 1 regulation of transcription M_4
LOC_Os04g33420 1 regulation of transcription M_4
LOC_Os10g26500 1 regulation of transcription M_4
LOC_Os01g42970 1 regulation of transcription M_4
LOC_Os08g40030 1 regulation of transcription M_4
LOC_Os02g51320 1 regulation of transcription M_4
LOC_Os02g42380 1 regulation of transcription M_4
LOC_Os06g10310 1 regulation of transcription M_4
LOC_Os04g31730 1 regulation of transcription M_4
LOC_Os02g17460 1 regulation of transcription M_4
LOC_Os02g51280 1 regulation of transcription M_4
LOC_Os08g36390 1 regulation of transcription M_4
LOC_Os05g48870 1 regulation of transcription M_4
LOC_Os09g26210 1 regulation of transcription M_4
LOC_Os01g19970 1 regulation of transcription M_4
LOC_Os02g56140 1 regulation of transcription M_4
LOC_Os10g36420 1 regulation of transcription M_4
LOC_Os08g33940 1 regulation of transcription M_4
LOC_Os01g47360 1 regulation of transcription M_4
LOC_Os01g43590 1 regulation of transcription M_4
LOC_Os01g54990 1 regulation of transcription M_4
LOC_Os08g04190 1 regulation of transcription M_4
LOC_Os01g57650 1 regulation of transcription M_4
LOC_Os02g47660 1 regulation of transcription M_4
LOC_Os04g59430 1 regulation of transcription M_4
LOC_Os10g41130 1 regulation of transcription M_4
LOC_Os03g01890 1 regulation of transcription M_4
LOC_Os08g01090 1 regulation of transcription M_4
LOC_Os06g10880 1 regulation of transcription M_4
LOC_Os02g47744 1 regulation of transcription M_4
LOC_Os03g42100 1 regulation of transcription M_4
LOC_Os01g64730 1 regulation of transcription M_4
LOC_Os09g12750 1 regulation of transcription M_4
LOC_Os05g46370 1 regulation of transcription M_4
LOC_Os06g05350 1 regulation of transcription M_4
LOC_Os03g02240 1 regulation of transcription M_4
LOC_Os09g39660 1 regulation of transcription M_4
LOC_Os01g67830 1 regulation of transcription M_4
LOC_Os05g41790 1 regulation of transcription M_4
LOC_Os01g04800 1 regulation of transcription M_4
LOC_Os01g51140 1 regulation of transcription M_4
LOC_Os03g07830 1 regulation of transcription M_4
LOC_Os06g30090 1 regulation of transcription M_4
LOC_Os09g32510 1 regulation of transcription M_4
LOC_Os09g31438 1 regulation of transcription M_4
LOC_Os01g66610 2 protein phosphorylation M_7
LOC_Os03g43670 2 protein phosphorylation M_7
LOC_Os01g66640 2 protein phosphorylation M_7
LOC_Os01g45520 2 protein phosphorylation M_7
LOC_Os01g40499 2 protein phosphorylation M_7
LOC_Os01g66680 2 protein phosphorylation M_7
LOC_Os01g12290 2 protein phosphorylation M_7
LOC_Os05g07080 2 protein phosphorylation M_7
LOC_Os03g35600 2 protein phosphorylation M_7
LOC_Os01g57480 2 protein phosphorylation M_7
LOC_Os01g57510 2 protein phosphorylation M_7
LOC_Os04g54070 2 protein phosphorylation M_7
LOC_Os04g54002 2 protein phosphorylation M_7
LOC_Os04g54120 2 protein phosphorylation M_7
LOC_Os04g15580 2 protein phosphorylation M_7
LOC_Os04g53998 2 protein phosphorylation M_7
LOC_Os04g54020 2 protein phosphorylation M_7
LOC_Os04g54080 2 protein phosphorylation M_7
LOC_Os08g08140 2 protein phosphorylation M_7
LOC_Os01g10710 2 protein phosphorylation M_7
LOC_Os01g47820 2 protein phosphorylation M_7
LOC_Os01g47840 2 protein phosphorylation M_7
LOC_Os01g47900 2 protein phosphorylation M_7
LOC_Os01g48040 2 protein phosphorylation M_7
LOC_Os02g52850 2 protein phosphorylation M_7
LOC_Os01g48020 2 protein phosphorylation M_7
LOC_Os01g66250 2 protein phosphorylation M_7
LOC_Os01g48000 2 protein phosphorylation M_7
LOC_Os01g10700 2 protein phosphorylation M_7
LOC_Os04g54010 2 protein phosphorylation M_7
LOC_Os09g37810 2 protein phosphorylation M_7
LOC_Os02g56400 2 protein phosphorylation M_7
LOC_Os04g51030 2 protein phosphorylation M_7
LOC_Os06g06960 2 protein phosphorylation M_7
LOC_Os12g07800 2 protein phosphorylation M_7
LOC_Os09g29510 2 protein phosphorylation M_7
LOC_Os08g13870 2 protein phosphorylation M_7
LOC_Os06g06940 2 protein phosphorylation M_7
LOC_Os03g61310 2 protein phosphorylation M_7
LOC_Os09g29560 2 protein phosphorylation M_7
LOC_Os12g03670 2 protein phosphorylation M_7
LOC_Os04g56090 2 protein phosphorylation M_7
LOC_Os04g56080 2 protein phosphorylation M_7
LOC_Os06g37690 2 protein phosphorylation M_7
LOC_Os06g37750 2 protein phosphorylation M_7
LOC_Os12g34320 2 protein phosphorylation M_7
LOC_Os09g20740 2 protein phosphorylation M_7
LOC_Os09g29584 2 protein phosphorylation M_7
LOC_Os12g03640 2 protein phosphorylation M_7
LOC_Os06g17490 2 protein phosphorylation M_7
LOC_Os09g29600 2 protein phosphorylation M_7
LOC_Os04g39930 2 protein phosphorylation M_7
LOC_Os04g12540 2 protein phosphorylation M_7
LOC_Os03g62180 2 protein phosphorylation M_7
LOC_Os06g41510 2 protein phosphorylation M_7
LOC_Os10g01100 2 protein phosphorylation M_7
LOC_Os06g29810 2 protein phosphorylation M_7
LOC_Os04g23760 2 protein phosphorylation M_7
LOC_Os04g23720 2 protein phosphorylation M_7
LOC_Os10g02284 2 protein phosphorylation M_7
LOC_Os12g44320 2 protein phosphorylation M_7
LOC_Os04g23700 2 protein phosphorylation M_7
LOC_Os04g23600 2 protein phosphorylation M_7
LOC_Os06g35850 2 protein phosphorylation M_7
LOC_Os06g06540 3 regulation of transcription M_13
LOC_Os06g42990 3 regulation of transcription M_13
LOC_Os01g39160 3 regulation of transcription M_13
LOC_Os10g35660 3 regulation of transcription M_13
LOC_Os01g18440 3 regulation of transcription M_13
LOC_Os01g48470 3 regulation of transcription M_13
LOC_Os10g20990 3 regulation of transcription M_13
LOC_Os03g39100 3 regulation of transcription M_13
LOC_Os10g39190 3 regulation of transcription M_13
LOC_Os06g05340 3 regulation of transcription M_13
LOC_Os08g02160 3 regulation of transcription M_13
LOC_Os04g28130 3 regulation of transcription M_13
LOC_Os05g31380 3 regulation of transcription M_13
LOC_Os03g18480 3 regulation of transcription M_13
LOC_Os12g06540 3 regulation of transcription M_13
LOC_Os11g31380 3 regulation of transcription M_13
LOC_Os01g67670 3 regulation of transcription M_13
LOC_Os04g27990 3 regulation of transcription M_13
LOC_Os02g51310 3 regulation of transcription M_13
LOC_Os06g09790 3 regulation of transcription M_13
LOC_Os07g12210 3 regulation of transcription M_13
LOC_Os01g29840 3 regulation of transcription M_13
LOC_Os04g42940 3 regulation of transcription M_13
LOC_Os01g11510 3 regulation of transcription M_13
LOC_Os09g02780 3 regulation of transcription M_13
LOC_Os07g40080 3 regulation of transcription M_13
LOC_Os03g29480 3 regulation of transcription M_13
LOC_Os02g49250 3 regulation of transcription M_13
LOC_Os03g25120 3 regulation of transcription M_13
LOC_Os04g46580 3 regulation of transcription M_13
LOC_Os06g10900 3 regulation of transcription M_13
LOC_Os12g22630 3 regulation of transcription M_13
LOC_Os01g23760 3 regulation of transcription M_13
LOC_Os01g61480 3 regulation of transcription M_13
LOC_Os06g23650 3 regulation of transcription M_13
LOC_Os12g03554 3 regulation of transcription M_13
LOC_Os05g50130 3 regulation of transcription M_13
LOC_Os02g43940 3 regulation of transcription M_13
LOC_Os05g25960 3 regulation of transcription M_13
LOC_Os11g13930 3 regulation of transcription M_13
LOC_Os04g39470 3 regulation of transcription M_13
LOC_Os02g15760 3 regulation of transcription M_13
LOC_Os08g27220 3 regulation of transcription M_13
LOC_Os05g51820 3 regulation of transcription M_13
LOC_Os01g62310 3 regulation of transcription M_13
LOC_Os12g43620 3 regulation of transcription M_13
LOC_Os02g08070 3 regulation of transcription M_13
LOC_Os06g14700 3 regulation of transcription M_13
LOC_Os08g44050 4 regulation of transcription M_14
LOC_Os02g44360 4 regulation of transcription M_14
LOC_Os02g44370 4 regulation of transcription M_14
LOC_Os02g39140 4 regulation of transcription M_14
LOC_Os05g03040 4 regulation of transcription M_14
LOC_Os03g08470 4 regulation of transcription M_14
LOC_Os05g48010 4 regulation of transcription M_14
LOC_Os07g39800 4 regulation of transcription M_14
LOC_Os01g39330 4 regulation of transcription M_14
LOC_Os07g42510 4 regulation of transcription M_14
LOC_Os01g11350 4 regulation of transcription M_14
LOC_Os08g33750 4 regulation of transcription M_14
LOC_Os04g45690 4 regulation of transcription M_14
LOC_Os06g46270 4 regulation of transcription M_14
LOC_Os07g39220 4 regulation of transcription M_14
LOC_Os01g09850 4 regulation of transcription M_14
LOC_Os06g04870 4 regulation of transcription M_14
LOC_Os03g08960 4 regulation of transcription M_14
LOC_Os08g43160 4 regulation of transcription M_14
LOC_Os06g11860 4 regulation of transcription M_14
LOC_Os09g28354 4 regulation of transcription M_14
LOC_Os08g41320 4 regulation of transcription M_14
LOC_Os04g46400 4 regulation of transcription M_14
LOC_Os01g70110 4 regulation of transcription M_14
LOC_Os01g71790 4 regulation of transcription M_14
LOC_Os02g03580 4 regulation of transcription M_14
LOC_Os06g04850 4 regulation of transcription M_14
LOC_Os04g46860 4 regulation of transcription M_14
LOC_Os12g21700 4 regulation of transcription M_14
LOC_Os12g29330 4 regulation of transcription M_14
LOC_Os03g21030 4 regulation of transcription M_14
LOC_Os09g16510 4 regulation of transcription M_14
LOC_Os02g56250 4 regulation of transcription M_14
LOC_Os03g02900 4 regulation of transcription M_14
LOC_Os06g01620 4 regulation of transcription M_14
LOC_Os08g32080 4 regulation of transcription M_14
LOC_Os11g03420 4 regulation of transcription M_14
LOC_Os02g03960 4 regulation of transcription M_14
LOC_Os04g36054 4 regulation of transcription M_14
LOC_Os08g29660 4 regulation of transcription M_14
LOC_Os07g30130 4 regulation of transcription M_14
LOC_Os01g68560 4 regulation of transcription M_14
LOC_Os11g48000 4 regulation of transcription M_14
LOC_Os02g35140 4 regulation of transcription M_14
LOC_Os10g02250 5 protein phosphorylation M_21
LOC_Os10g06090 5 protein phosphorylation M_21
LOC_Os10g06140 5 protein phosphorylation M_21
LOC_Os10g06030 5 protein phosphorylation M_21
LOC_Os10g09620 5 protein phosphorylation M_21
LOC_Os11g47110 5 protein phosphorylation M_21
LOC_Os10g02720 5 protein phosphorylation M_21
LOC_Os11g47140 5 protein phosphorylation M_21
LOC_Os11g46950 5 protein phosphorylation M_21
LOC_Os11g47150 5 protein phosphorylation M_21
LOC_Os01g26174 5 protein phosphorylation M_21
LOC_Os01g26280 5 protein phosphorylation M_21
LOC_Os04g43730 5 protein phosphorylation M_21
LOC_Os02g41500 5 protein phosphorylation M_21
LOC_Os06g07330 5 protein phosphorylation M_21
LOC_Os02g02120 5 protein phosphorylation M_21
LOC_Os02g56630 5 protein phosphorylation M_21
LOC_Os04g51050 5 protein phosphorylation M_21
LOC_Os04g51040 5 protein phosphorylation M_21
LOC_Os03g44140 5 protein phosphorylation M_21
LOC_Os03g44050 5 protein phosphorylation M_21
LOC_Os10g09700 5 protein phosphorylation M_21
LOC_Os10g17910 5 protein phosphorylation M_21
LOC_Os08g39170 5 protein phosphorylation M_21
LOC_Os05g25390 5 protein phosphorylation M_21
LOC_Os05g47770 5 protein phosphorylation M_21
LOC_Os10g09550 5 protein phosphorylation M_21
LOC_Os12g42070 5 protein phosphorylation M_21
LOC_Os12g42040 5 protein phosphorylation M_21
LOC_Os12g42060 5 protein phosphorylation M_21
LOC_Os03g01910 6 chromatin assembly factor M_24
LOC_Os03g63400 6 chromatin assembly factor M_24
LOC_Os10g34180 6 chromatin assembly factor M_24
LOC_Os02g04660 6 chromatin assembly factor M_24
LOC_Os05g49860 6 chromatin assembly factor M_24
LOC_Os07g36140 6 chromatin assembly factor M_24
LOC_Os01g06010 6 chromatin assembly factor M_24
LOC_Os01g05970 6 chromatin assembly factor M_24
LOC_Os01g05900 6 chromatin assembly factor M_24
LOC_Os01g05630 6 chromatin assembly factor M_24
LOC_Os01g05610 6 chromatin assembly factor M_24
LOC_Os08g38300 6 chromatin assembly factor M_24
LOC_Os09g17850 6 chromatin assembly factor M_24
LOC_Os03g51200 6 chromatin assembly factor M_24
LOC_Os01g62230 6 chromatin assembly factor M_24
LOC_Os12g25120 6 chromatin assembly factor M_24
LOC_Os12g34510 6 chromatin assembly factor M_24
LOC_Os02g27950 6 chromatin assembly factor M_24
LOC_Os10g31000 6 chromatin assembly factor M_24
LOC_Os05g01230 6 chromatin assembly factor M_24
LOC_Os04g22240 6 chromatin assembly factor M_24
LOC_Os05g10770 6 chromatin assembly factor M_24
LOC_Os10g06130 6 chromatin assembly factor M_24
LOC_Os11g14430 6 chromatin assembly factor M_24
LOC_Os12g04180 6 chromatin assembly factor M_24
LOC_Os11g04390 6 chromatin assembly factor M_24
LOC_Os01g23630 7 DNA-dependent transcription initiation M_26
LOC_Os01g62820 7 DNA-dependent transcription initiation M_26
LOC_Os03g45410 7 DNA-dependent transcription initiation M_26
LOC_Os06g43790 7 DNA-dependent transcription initiation M_26
LOC_Os02g43750 7 DNA-dependent transcription initiation M_26
LOC_Os03g29470 7 DNA-dependent transcription initiation M_26
LOC_Os03g53960 7 DNA-dependent transcription initiation M_26
LOC_Os10g28040 7 DNA-dependent transcription initiation M_26
LOC_Os01g48810 7 DNA-dependent transcription initiation M_26
LOC_Os09g24440 7 DNA-dependent transcription initiation M_26
LOC_Os09g26180 7 DNA-dependent transcription initiation M_26
LOC_Os03g32590 7 DNA-dependent transcription initiation M_26
LOC_Os06g44030 7 DNA-dependent transcription initiation M_26
LOC_Os01g63940 7 DNA-dependent transcription initiation M_26
LOC_Os07g42150 7 DNA-dependent transcription initiation M_26
LOC_Os04g55360 7 DNA-dependent transcription initiation M_26
LOC_Os01g32750 7 DNA-dependent transcription initiation M_26
LOC_Os10g29660 7 DNA-dependent transcription initiation M_26
LOC_Os01g69110 7 DNA-dependent transcription initiation M_26
